ID productor,ID parcela,ID bitácora,Tipo de parcela,Estado,Año,Ciclo,Régimen hídrico,ID_Cultivo,Tipo de superficie,ID Actividad,Fecha_en_que_se_realizó_la_actividad,Época de aplicación,Actividad realizada,¿Realizó esta aplicación al cultivo1?,¿Realizó esta aplicación al cultivo2?,¿Realizó esta aplicación al cultivo3?,¿La semilla ya la compró tratada?,¿Utilizó alguna herramienta para ajustar su dosis de fertilizante?,¿Aplicó el fertilizante al momento de sembrar?,¿Aplicó el fertilizante en momentos adecuados? (con uso de las curvas de demanda de los cultivos):,Número de plagas que quiere controlar,Motivo de aplicación,Tipo de plaga (1),Tipo de plaga (2),Tipo de plaga (3),¿Cómo detecto la plaga?,¿Hizo uso de biodiversidad funcional en esta aplicación?,Actividad realizada como  uso de biodiversidad funcional,Motivo de aplicación,Enfermedad presentada,Parte de la planta dañada ,Porcentaje de daño en la planta por la plaga o enfermedad,Porcentaje del cultivo dañado,Número de productos aplicados,Id_AplicacionesDeInsumos,Secuencia del registro del Producto,Categoría_del_producto,Tipo de producto,Nombre_del_producto,Nombre del producto aplicado.. # solo si se requiere renombrar,Nitrógeno (N),Fósforo (P),Potasio (K),Otros nutrientes (Opcional),Ingrediente Activo,Cantidad,Unidad_ha,Lugar_de_aplicación,ID tipo de bitácora sección (clave foránea)
38331,RPARC-2023-0702-1013-YZCT4-WCLMX,BITAG-2023-0702-1014-AIKCM-WY03K,AE,ZACATECAS,2023,Otoño-Invierno,RIEGO,CULTV-2023-0702-1017-N28K3-XAMXX,INNOVACION,INSUM-2023-0702-1202-2RCFC-2JE1T,2/25/2023,DESARROLLO_DEL_CULTIVO,APLICACION_MEJORADORES_DE_SUELO,SI,,,,,,,,,,,,,,,,,,,,1,INSUM-2023-0702-1202-2RCFC-2JE1T,1,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,LIXIVIADO MINERALIZADO,,,,,,LIXIVIADO MINERALIZADO,20,L_HA,EN EL RIEGO / LÍQUIDOS,
49357,RPARC-2024-1031-0717-LNL8E-IDK8R,BITAG-2025-0207-0128-FRMB3-O7OV2,AE,DURANGO,2024,Primavera_Verano,TEMPORAL,CULTV-2025-0207-0131-BBG6H-6E3WT,INNOVACION,INSUM-2025-0207-0143-YYLKB-N6N0A,5/26/2024,SIEMBRA,FERTILIZACION,SI,,,,NINGUNA,SI,SI,,,,,,,,,,,,,,1,INSUM-2025-0207-0143-YYLKB-N6N0A,1,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,LIXIVIADOS DE LOMBRIZ,,,,,,LIXIVIADOS DE LOMBRIZ,12,L_HA,EN LA SUPERFICIE,
16209,RPARC-2024-1120-0609-HCRPW-FUBQ7,BITAG-2024-1120-0609-R18R3-GETXZ,AE,SAN LUIS POTOSI,2024,Primavera_Verano,TEMPORAL,CULTV-2024-1120-0610-ZIPIO-SM8PA,INNOVACION,INSUM-2024-1120-0613-ELUOE-3IZPH,###############################################################################################################################################################################################################################################################,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,1,INSUM-2024-1120-0613-ELUOE-3IZPH,1,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,LIXIVIADOS DE LOMBRIZ,,,,,,LIXIVIADOS DE LOMBRIZ,20,L_HA,FOLIAR,
48074,RPARC-2024-1120-0554-EDHPU-0ODXO,BITAG-2024-1120-0554-IRQD4-XKLT8,AE,SAN LUIS POTOSI,2024,Primavera_Verano,TEMPORAL,CULTV-2024-1120-0556-CD2AL-O1RCJ,INNOVACION,INSUM-2024-1120-0558-NM2H7-TI778,8/11/2024,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,1,INSUM-2024-1120-0558-NM2H7-TI778,1,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,LIXIVIADOS DE LOMBRIZ,,,,,,LIXIVIADOS DE LOMBRIZ,20,L_HA,FOLIAR,
48074,RPARC-2024-1120-0544-DBBXW-STISF,BITAG-2024-1120-0544-OM2XI-6Q2C8,AE,SAN LUIS POTOSI,2024,Primavera_Verano,TEMPORAL,CULTV-2024-1120-0545-VQPRO-QV5BL,INNOVACION,INSUM-2024-1120-0547-PFYBZ-59UTK,8/11/2024,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,,,SI,,,,,,,,,,,,,,1,INSUM-2024-1120-0547-PFYBZ-59UTK,1,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,LIXIVIADOS DE LOMBRIZ,,,,,,LIXIVIADOS DE LOMBRIZ,20,L_HA,FOLIAR,
49844,RPARC-2024-1120-0529-EB4BM-6ZTWK,BITAG-2024-1120-0530-OQZ0M-YNH4L,AE,SAN LUIS POTOSI,2024,Primavera_Verano,TEMPORAL,CULTV-2024-1120-0531-XDTFJ-U4XLO,INNOVACION,INSUM-2024-1120-0533-4NZ5A-TBGCA,8/11/2024,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,1,INSUM-2024-1120-0533-4NZ5A-TBGCA,1,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,LIXIVIADOS DE LOMBRIZ,,,,,,LIXIVIADOS DE LOMBRIZ,20,L_HA,FOLIAR,
48312,RPARC-2024-1120-0508-2SOM0-UAKYF,BITAG-2024-1120-0509-UPBC7-MHMAH,AE,SAN LUIS POTOSI,2024,Primavera_Verano,TEMPORAL,CULTV-2024-1120-0509-MMGYL-42Q2I,INNOVACION,INSUM-2024-1120-0514-WTWY5-QPEK2,8/8/2024,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,1,INSUM-2024-1120-0514-WTWY5-QPEK2,1,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,LIXIVIADOS DE LOMBRIZ,,,,,,LIXIVIADOS DE LOMBRIZ,20,L_HA,FOLIAR,
33148,RPARC-2024-1120-0437-KVJIT-V3VGR,BITAG-2024-1120-0438-YO899-IUKJV,AE,SAN LUIS POTOSI,2024,Primavera_Verano,TEMPORAL,CULTV-2024-1120-0439-U5UDR-ET5TG,INNOVACION,INSUM-2024-1120-0442-TN1Q5-HKQLQ,8/7/2024,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,1,INSUM-2024-1120-0442-TN1Q5-HKQLQ,1,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,LIXIVIADOS DE LOMBRIZ,,,,,,LIXIVIADOS DE LOMBRIZ,20,L_HA,FOLIAR,
47846,RPARC-2024-1120-0423-KBB6U-X0GUC,BITAG-2024-1120-0425-CIV7Q-FD86J,AE,SAN LUIS POTOSI,2024,Primavera_Verano,TEMPORAL,CULTV-2024-1120-0426-TDPDD-EHHHB,INNOVACION,INSUM-2024-1120-0428-BOUXG-FI8IJ,8/10/2024,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,1,INSUM-2024-1120-0428-BOUXG-FI8IJ,1,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,LIXIVIADOS DE LOMBRIZ,,,,,,LIXIVIADOS DE LOMBRIZ,20,L_HA,FOLIAR,
34500,RPARC-2024-1120-0352-MXLHN-PLSX2,BITAG-2024-1120-0353-36AY0-HULSV,AE,SAN LUIS POTOSI,2024,Primavera_Verano,RIEGO,CULTV-2024-1120-0356-RBXTB-MHMMS,INNOVACION,INSUM-2024-1120-0409-TWU4W-NZHG2,8/13/2024,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,1,INSUM-2024-1120-0409-TWU4W-NZHG2,1,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,LIXIVIADOS DE LOMBRIZ,,,,,,LIXIVIADOS DE LOMBRIZ,20,L_HA,FOLIAR,
47187,RPARC-2024-1118-0949-MTCG7-H3XGW,BITAG-2024-1118-0957-ZPPPJ-HXHSS,MODULO,SAN LUIS POTOSI,2024,Primavera_Verano,TEMPORAL,CULTV-2024-1118-0959-RW51C-HPXIE,INNOVACION,INSUM-2024-1118-1006-EVWH8-NIU6U,7/2/2024,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,ANALISIS_DE_SUELO,,SI,,,,,,,,,,,,,,1,INSUM-2024-1118-1006-EVWH8-NIU6U,1,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,LIXIVIADOS DE LOMBRIZ,,,,,,LIXIVIADOS DE LOMBRIZ,350,L_HA,FOLIAR,
2688,RPARC-2024-0829-1240-STYV8-QPTUS,BITAG-2024-1103-1059-QOEI1-X4IDD,AE,ZACATECAS,2024,Primavera_Verano,TEMPORAL,CULTV-2024-1103-1102-7UU2R-1WOEX,INNOVACION,INSUM-2024-1103-1139-3VOD3-8UOMK,8/2/2024,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,NO,,,,,,,,,,,,,,1,INSUM-2024-1103-1139-3VOD3-8UOMK,1,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,LIXIVIADOS DE LOMBRIZ,,,,,,LIXIVIADOS DE LOMBRIZ,5,L_HA,FOLIAR,
49302,RPARC-2024-1102-0817-CT8JE-G4SB8,BITAG-2024-1102-0818-AMH9D-EBGVZ,AE,DURANGO,2024,Primavera_Verano,TEMPORAL,CULTV-2024-1102-0819-MZFID-UGGKF,INNOVACION,INSUM-2024-1120-0522-UFC1K-5QHKZ,7/10/2024,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,1,INSUM-2024-1120-0522-UFC1K-5QHKZ,1,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,LIXIVIADOS DE LOMBRIZ,,,,,,LIXIVIADOS DE LOMBRIZ,12,L_HA,EN LA SUPERFICIE,
49380,RPARC-2024-1029-0534-328WV-7VQ0Q,BITAG-2024-1029-0535-8BSTZ-17OKM,AE,DURANGO,2024,Primavera_Verano,TEMPORAL,CULTV-2024-1029-0536-6KUCC-0WLUZ,INNOVACION,INSUM-2024-1120-0121-MB8KB-MY9CV,5/24/2024,SIEMBRA,FERTILIZACION,SI,,,,NINGUNA,SI,SI,,,,,,,,,,,,,,1,INSUM-2024-1120-0121-MB8KB-MY9CV,1,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,LIXIVIADOS DE LOMBRIZ,,,,,,LIXIVIADOS DE LOMBRIZ,12,L_HA,EN LA SUPERFICIE,
45671,RPARC-2024-1029-0128-IM04J-QFXLZ,BITAG-2024-1029-0129-CJUVS-RL07O,AE,DURANGO,2024,Primavera_Verano,TEMPORAL,CULTV-2024-1029-0131-ZR1UF-JICXK,INNOVACION,INSUM-2024-1119-0833-NHI78-FOBUZ,5/24/2024,SIEMBRA,FERTILIZACION,SI,,,,NINGUNA,SI,SI,,,,,,,,,,,,,,1,INSUM-2024-1119-0833-NHI78-FOBUZ,1,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,LIXIVIADOS DE LOMBRIZ,,,,,,LIXIVIADOS DE LOMBRIZ,12,L_HA,EN LA SUPERFICIE,
50769,RPARC-2024-1016-1015-9GQDP-E2ZVV,BITAG-2024-1016-1017-QYULE-YTCJW,AE,DURANGO,2024,Primavera_Verano,TEMPORAL,CULTV-2024-1016-1019-PMQ5F-UNYHM,INNOVACION,INSUM-2024-1119-0551-UPZVR-DRLKZ,5/23/2024,SIEMBRA,FERTILIZACION,SI,,,,NINGUNA,SI,SI,,,,,,,,,,,,,,1,INSUM-2024-1119-0551-UPZVR-DRLKZ,1,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,LIXIVIADOS DE LOMBRIZ,,,,,,LIXIVIADOS DE LOMBRIZ,12,L_HA,EN LA SUPERFICIE,
47330,RPARC-2024-1014-0936-WLAYR-ZRX6W,BITAG-2024-1014-0937-NMYB1-VQ2D9,AE,DURANGO,2024,Primavera_Verano,TEMPORAL,CULTV-2024-1014-0938-PAOPV-A2IP8,INNOVACION,INSUM-2024-1119-1138-UXEUE-OOW35,5/24/2024,SIEMBRA,FERTILIZACION,SI,,,,NINGUNA,SI,SI,,,,,,,,,,,,,,1,INSUM-2024-1119-1138-UXEUE-OOW35,1,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,LIXIVIADOS DE LOMBRIZ,,,,,,LIXIVIADOS DE LOMBRIZ,12,L_HA,EN LA SUPERFICIE,
47558,RPARC-2024-1014-0859-SEGPZ-SBVPR,BITAG-2024-1014-0911-RN0U0-CFHPK,AE,DURANGO,2024,Primavera_Verano,TEMPORAL,CULTV-2024-1014-0914-RUQE3-GASZM,INNOVACION,INSUM-2024-1119-1240-KCK5V-GBZL8,7/13/2024,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,1,INSUM-2024-1119-1240-KCK5V-GBZL8,1,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,LIXIVIADOS DE LOMBRIZ,,,,,,LIXIVIADOS DE LOMBRIZ,10,L_HA,FOLIAR,
47510,RPARC-2024-1013-0524-NIHBM-A52RG,BITAG-2024-1013-0525-C9OBF-VGGUA,AE,DURANGO,2024,Primavera_Verano,TEMPORAL,CULTV-2024-1013-0527-GDRSF-F74F5,INNOVACION,INSUM-2024-1119-1226-GKOPI-JW7VN,5/23/2024,SIEMBRA,FERTILIZACION,SI,,,,NINGUNA,SI,SI,,,,,,,,,,,,,,1,INSUM-2024-1119-1226-GKOPI-JW7VN,1,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,LIXIVIADOS DE LOMBRIZ,,,,,,LIXIVIADOS DE LOMBRIZ,12,L_HA,EN LA SUPERFICIE,
36680,RPARC-2024-1009-0936-YSWJV-EXLEV,BITAG-2024-1009-0937-AN53O-C3JFQ,AE,DURANGO,2024,Primavera_Verano,TEMPORAL,CULTV-2024-1009-0938-JLUST-FEYJD,INNOVACION,INSUM-2024-1118-0724-W7LFL-GKEPX,5/23/2024,SIEMBRA,FERTILIZACION,SI,,,,NINGUNA,SI,SI,,,,,,,,,,,,,,1,INSUM-2024-1118-0724-W7LFL-GKEPX,1,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,LIXIVIADOS DE LOMBRIZ,,,,,,LIXIVIADOS DE LOMBRIZ,12,L_HA,EN LA SUPERFICIE,
45739,RPARC-2024-1009-0919-Q6JZV-XTW7I,BITAG-2024-1009-0920-WCRSW-MUZL0,AE,DURANGO,2024,Primavera_Verano,TEMPORAL,CULTV-2024-1009-0921-OBBKV-AMGCZ,INNOVACION,INSUM-2024-1118-0711-CN9JW-YPFOC,5/29/2024,SIEMBRA,FERTILIZACION,SI,,,,NINGUNA,SI,SI,,,,,,,,,,,,,,1,INSUM-2024-1118-0711-CN9JW-YPFOC,1,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,LIXIVIADOS DE LOMBRIZ,,,,,,LIXIVIADOS DE LOMBRIZ,12,L_HA,EN LA SUPERFICIE,
45277,RPARC-2024-1003-0845-5PWUV-JX6UV,BITAG-2024-1004-0151-J3ZKD-LGCXN,AE,OAXACA,2024,Primavera_Verano,TEMPORAL,CULTV-2024-1004-0201-LVQNN-T2YOO,INNOVACION,INSUM-2025-0103-0804-GYU85-8WGBP,8/1/2024,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,SI,SI,,DIAGNOSTICO_VISUAL_TABLAS_REFERENCIA,,SI,,,,,,,,,,,,,,1,INSUM-2025-0103-0804-GYU85-8WGBP,1,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,LIXIVIADOS DE LOMBRIZ,,,,,,LIXIVIADOS DE LOMBRIZ,40,L_HA,ENTERRADO EN EL SUELO,
50633,RPARC-2024-1003-0533-4WLYT-UFDBG,BITAG-2024-1003-0957-ZBEEU-77TXE,AE,OAXACA,2024,Primavera_Verano,TEMPORAL,CULTV-2024-1003-1009-OOGJZ-UEEHU,INNOVACION,INSUM-2024-1229-1049-6NWQJ-8GQCH,7/30/2024,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,SI,SI,,DIAGNOSTICO_VISUAL_TABLAS_REFERENCIA,,SI,,,,,,,,,,,,,,1,INSUM-2024-1229-1049-6NWQJ-8GQCH,1,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,LIXIVIADOS DE LOMBRIZ,,,,,,LIXIVIADOS DE LOMBRIZ,40,L_HA,ENTERRADO EN EL SUELO,
49890,RPARC-2024-1002-0940-EYBUW-RFSTQ,BITAG-2024-1002-0947-3J5OA-SSLDJ,MODULO,OAXACA,2024,Primavera_Verano,TEMPORAL,CULTV-2024-1002-1009-IC7TL-XPYYL,TESTIGO,INSUM-2024-1225-0147-LLN1U-OL6S3,8/1/2024,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,SI,SI,,DIAGNOSTICO_VISUAL_TABLAS_REFERENCIA,,SI,,,,,,,,,,,,,,1,INSUM-2024-1225-0147-LLN1U-OL6S3,1,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,LIXIVIADOS DE LOMBRIZ,,,,,,LIXIVIADOS DE LOMBRIZ,40,L_HA,ENTERRADO EN EL SUELO,
49890,RPARC-2024-1002-0940-EYBUW-RFSTQ,BITAG-2024-1002-0947-3J5OA-SSLDJ,MODULO,OAXACA,2024,Primavera_Verano,TEMPORAL,CULTV-2024-1002-0958-AXOSC-VQDVU,INNOVACION,INSUM-2024-1228-1121-PQOLD-Z9BHH,8/1/2024,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,SI,SI,,DIAGNOSTICO_VISUAL_TABLAS_REFERENCIA,,SI,,,,,,,,,,,,,,1,INSUM-2024-1228-1121-PQOLD-Z9BHH,1,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,LIXIVIADOS DE LOMBRIZ,,,,,,LIXIVIADOS DE LOMBRIZ,40,L_HA,ENTERRADO EN EL SUELO,
45539,RPARC-2024-0923-0222-CHD73-OKBQN,BITAG-2024-0923-0233-CET07-VTB4V,AE,DURANGO,2024,Primavera_Verano,TEMPORAL,CULTV-2024-0923-0235-LLI9O-DEGET,INNOVACION,INSUM-2024-1118-0659-OIZ4Y-GJYL3,6/30/2024,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,1,INSUM-2024-1118-0659-OIZ4Y-GJYL3,1,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,LIXIVIADOS DE LOMBRIZ,,,,,,LIXIVIADOS DE LOMBRIZ,10,L_HA,EN LA SUPERFICIE,
49121,RPARC-2024-0919-0425-JR4PB-NHROY,BITAG-2024-0919-0426-7LTT4-M98YU,AE,DURANGO,2024,Primavera_Verano,TEMPORAL,CULTV-2024-0919-0427-LXUFC-8MU2C,INNOVACION,INSUM-2024-1118-1243-5T8LB-LDDWZ,5/21/2024,SIEMBRA,FERTILIZACION,SI,,,,NINGUNA,SI,SI,,,,,,,,,,,,,,1,INSUM-2024-1118-1243-5T8LB-LDDWZ,1,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,LIXIVIADOS DE LOMBRIZ,,,,,,LIXIVIADOS DE LOMBRIZ,10,L_HA,EN LA SUPERFICIE,
48808,RPARC-2024-0919-0354-FDFDK-GEJ21,BITAG-2024-0919-0356-5OMH9-Y8MDE,AE,DURANGO,2024,Primavera_Verano,TEMPORAL,CULTV-2024-0919-0358-KX8BD-0SDCN,INNOVACION,INSUM-2024-1118-1233-MTSUZ-WSAE3,7/13/2024,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,1,INSUM-2024-1118-1233-MTSUZ-WSAE3,1,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,LIXIVIADOS DE LOMBRIZ,,,,,,LIXIVIADOS DE LOMBRIZ,10,L_HA,FOLIAR,
47568,RPARC-2024-0915-1144-SNUK9-B8S5P,BITAG-2024-0915-1145-QNKSZ-X0ICT,AE,DURANGO,2024,Primavera_Verano,TEMPORAL,CULTV-2024-0915-1147-TBV3S-QV7LP,INNOVACION,INSUM-2024-1117-1054-CADR2-PHNXQ,6/27/2024,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,1,INSUM-2024-1117-1054-CADR2-PHNXQ,1,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,LIXIVIADOS DE LOMBRIZ,,,,,,LIXIVIADOS DE LOMBRIZ,10,L_HA,FOLIAR,
50369,RPARC-2024-0915-0948-12AIX-UMCZK,BITAG-2024-0915-0950-27UZM-VGAQK,AE,DURANGO,2024,Primavera_Verano,TEMPORAL,CULTV-2024-0915-0953-DXWE0-THHO5,INNOVACION,INSUM-2024-1117-0948-BTPIQ-UBLCQ,5/26/2024,SIEMBRA,FERTILIZACION,SI,,,,NINGUNA,SI,SI,,,,,,,,,,,,,,1,INSUM-2024-1117-0948-BTPIQ-UBLCQ,1,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,LIXIVIADOS DE LOMBRIZ,,,,,,LIXIVIADOS DE LOMBRIZ,10,L_HA,EN LA SUPERFICIE,
50354,RPARC-2024-0913-1240-5CMNL-MAGIM,BITAG-2024-0913-1240-MPIFR-RKV3M,AE,DURANGO,2024,Primavera_Verano,TEMPORAL,CULTV-2024-0913-1241-YCAPH-ONTJA,INNOVACION,INSUM-2024-1117-0718-DXJKJ-YCBDB,5/23/2024,SIEMBRA,FERTILIZACION,SI,,,,NINGUNA,SI,SI,,,,,,,,,,,,,,1,INSUM-2024-1117-0718-DXJKJ-YCBDB,1,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,LIXIVIADOS DE LOMBRIZ,,,,,,LIXIVIADOS DE LOMBRIZ,10,L_HA,EN LA SUPERFICIE,
49022,RPARC-2024-0828-1035-ZUVTP-D5LKJ,BITAG-2024-0910-0116-GLKAL-EBZKN,MODULO,CHIAPAS,2024,Primavera_Verano,TEMPORAL,CULTV-2024-0910-0124-SSMZN-I4P68,TESTIGO,INSUM-2024-0911-0549-MODUJ-SRBAV,7/25/2024,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,NO,,,,,,,,,,,,,,1,INSUM-2024-0911-0549-MODUJ-SRBAV,1,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,LIXIVIADOS DE LOMBRIZ,,,,,,LIXIVIADOS DE LOMBRIZ,80,L_HA,FOLIAR,
49022,RPARC-2024-0828-1035-ZUVTP-D5LKJ,BITAG-2024-0910-0116-GLKAL-EBZKN,MODULO,CHIAPAS,2024,Primavera_Verano,TEMPORAL,CULTV-2024-0910-0121-LFKUO-HTKEB,INNOVACION,INSUM-2024-0911-0604-O74LV-TTGHK,6/25/2024,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,NO,,,,,,,,,,,,,,1,INSUM-2024-0911-0604-O74LV-TTGHK,1,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,LIXIVIADOS DE LOMBRIZ,,,,,,LIXIVIADOS DE LOMBRIZ,80,L_HA,FOLIAR,
50746,RPARC-2024-0830-0727-JVSKM-N760P,BITAG-2024-0830-0800-YSWJN-QDTZN,MODULO,DURANGO,2024,Primavera_Verano,TEMPORAL,CULTV-2024-0830-0801-JIFE0-EQLRI,INNOVACION,INSUM-2024-1116-1155-IKGQA-F33FB,5/23/2024,SIEMBRA,FERTILIZACION,SI,,,,NINGUNA,SI,SI,,,,,,,,,,,,,,1,INSUM-2024-1116-1155-IKGQA-F33FB,1,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,LIXIVIADOS DE LOMBRIZ,,,,,,LIXIVIADOS DE LOMBRIZ,10,L_HA,EN LA SUPERFICIE,
35175,RPARC-2024-0830-0721-1VVXI-JS21C,BITAG-2024-0830-0724-9RYJK-OKMEE,MODULO,DURANGO,2024,Primavera_Verano,TEMPORAL,CULTV-2024-0830-0726-ICM1C-CDKX6,INNOVACION,INSUM-2024-1116-1134-CMHF1-SKJHN,5/19/2024,SIEMBRA,FERTILIZACION,SI,,,,NINGUNA,SI,SI,,,,,,,,,,,,,,1,INSUM-2024-1116-1134-CMHF1-SKJHN,1,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,LIXIVIADOS DE LOMBRIZ,,,,,,LIXIVIADOS DE LOMBRIZ,10,L_HA,EN LA SUPERFICIE,
2580,RPARC-2023-0801-0340-VQS8W-PADDH,BITAG-2024-0828-0511-TJLAK-HSPQW,MODULO,OAXACA,2024,Primavera_Verano,TEMPORAL,CULTV-2024-1021-0206-VEG1L-U6M3X,INNOVACION,INSUM-2025-0130-1143-RZXNK-FBAMH,10/12/2024,DESARROLLO_DEL_CULTIVO,"FERTILIZACION,APLICACION_MEJORADORES_DE_SUELO",SI,SI,SI,,NINGUNA,,SI,,,,,,,,,,,,,,1,INSUM-2025-0130-1143-RZXNK-FBAMH,1,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,LIXIVIADOS DE LOMBRIZ,,,,,,LIXIVIADOS DE LOMBRIZ,80,L_HA,EN LA SUPERFICIE,
48603,RPARC-2024-0827-1020-HRLTF-YNCXY,BITAG-2024-0827-1026-IMBM7-DB1OX,AE,OAXACA,2024,Primavera_Verano,TEMPORAL,CULTV-2024-0827-1029-6JGLI-BVXP3,INNOVACION,INSUM-2024-0830-0912-KBTTJ-G2LRJ,8/16/2024,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,NO,,,,,,,,,,,,,,1,INSUM-2024-0830-0912-KBTTJ-G2LRJ,1,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,LIXIVIADOS DE LOMBRIZ,,,,,,LIXIVIADOS DE LOMBRIZ,3,L_HA,FOLIAR,
30753,RPARC-2024-0826-0626-EJ65T-BGSE7,BITAG-2024-0826-0627-XPGZN-ASITE,MODULO,PUEBLA,2024,Primavera_Verano,TEMPORAL,CULTV-2024-0826-0631-2S7J6-UPVIH,INNOVACION,INSUM-2024-0826-0749-7WTOO-THUS7,7/2/2024,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,1,INSUM-2024-0826-0749-7WTOO-THUS7,1,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,LIXIVIADOS DE LOMBRIZ,,,,,,LIXIVIADOS DE LOMBRIZ,20,L_HA,FOLIAR,
30753,RPARC-2024-0826-0626-EJ65T-BGSE7,BITAG-2024-0826-0627-XPGZN-ASITE,MODULO,PUEBLA,2024,Primavera_Verano,TEMPORAL,CULTV-2024-0826-0854-TOIJN-EY7SZ,TESTIGO,INSUM-2024-0827-0421-ANOMT-YKHL5,7/2/2024,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,1,INSUM-2024-0827-0421-ANOMT-YKHL5,1,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,LIXIVIADOS DE LOMBRIZ,,,,,,LIXIVIADOS DE LOMBRIZ,20,L_HA,FOLIAR,
